id,accept_id,business_id,InsuredName,LossName,loss_name,claim_pattern,severity_band,loss_year,uw_year,report_period,close_period,dev_period,period,paid,outstanding,incurred,paid_movement,outstanding_movement,incurred_movement,claim_status
Q1995-003,ACC-1995-003,AGY_B,Riverside Construction 003,Liability dispute with litigation,Liability dispute with litigation,late,medium,1995,1995,1995Q4,1999Q1,123,2005Q1,11.0,0.0,11.0,0.0,0.0,0.0,closed
Q1995-003,ACC-1995-003,AGY_B,Riverside Construction 003,Liability dispute with litigation,Liability dispute with litigation,late,medium,1995,1995,1995Q4,1999Q1,126,2005Q2,11.0,0.0,11.0,0.0,0.0,0.0,closed
Q1995-003,ACC-1995-003,AGY_B,Riverside Construction 003,Liability dispute with litigation,Liability dispute with litigation,late,medium,1995,1995,1995Q4,1999Q1,129,2005Q3,11.0,0.0,11.0,0.0,0.0,0.0,closed
Q1995-003,ACC-1995-003,AGY_B,Riverside Construction 003,Liability dispute with litigation,Liability dispute with litigation,late,medium,1995,1995,1995Q4,1999Q1,132,2005Q4,11.0,0.0,11.0,0.0,0.0,0.0,closed
Q1995-003,ACC-1995-003,AGY_B,Riverside Construction 003,Liability dispute with litigation,Liability dispute with litigation,late,medium,1995,1995,1995Q4,1999Q1,135,2006Q1,11.0,0.0,11.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,6,1995Q2,0.0,1.0,1.0,0.0,1.0,1.0,open
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,9,1995Q3,1.0,2.0,3.0,1.0,1.0,2.0,open
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,12,1995Q4,3.0,4.0,7.0,2.0,2.0,4.0,open
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,15,1996Q1,5.0,5.0,10.0,2.0,1.0,3.0,open
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,18,1996Q2,7.0,4.0,11.0,2.0,-1.0,1.0,open
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,21,1996Q3,9.0,2.0,11.0,2.0,-2.0,0.0,open
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,24,1996Q4,10.0,2.0,12.0,1.0,0.0,1.0,open
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,27,1997Q1,12.0,0.0,12.0,2.0,-2.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,30,1997Q2,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,33,1997Q3,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,36,1997Q4,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,39,1998Q1,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,42,1998Q2,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,45,1998Q3,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,48,1998Q4,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,51,1999Q1,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,54,1999Q2,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,57,1999Q3,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,60,1999Q4,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,63,2000Q1,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,66,2000Q2,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,69,2000Q3,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,72,2000Q4,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,75,2001Q1,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,78,2001Q2,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,81,2001Q3,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,84,2001Q4,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,87,2002Q1,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,90,2002Q2,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,93,2002Q3,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,96,2002Q4,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,99,2003Q1,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,102,2003Q2,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,105,2003Q3,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,108,2003Q4,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,111,2004Q1,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,114,2004Q2,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,117,2004Q3,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,120,2004Q4,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,123,2005Q1,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,126,2005Q2,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,129,2005Q3,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,132,2005Q4,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-004,ACC-1995-004,PC_D,Harbor Foods 004,Vehicle incident with repair escalation,Vehicle incident with repair escalation,steady,medium,1995,1995,1995Q2,1997Q1,135,2006Q1,12.0,0.0,12.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,12,1995Q4,0.0,2.0,2.0,0.0,2.0,2.0,open
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,15,1996Q1,1.0,3.0,4.0,1.0,1.0,2.0,open
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,18,1996Q2,2.0,3.0,5.0,1.0,0.0,1.0,open
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,21,1996Q3,3.0,2.0,5.0,1.0,-1.0,0.0,open
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,24,1996Q4,4.0,3.0,7.0,1.0,1.0,2.0,open
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,27,1997Q1,5.0,2.0,7.0,1.0,-1.0,0.0,open
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,30,1997Q2,6.0,1.0,7.0,1.0,-1.0,0.0,open
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,33,1997Q3,7.0,0.0,7.0,1.0,-1.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,36,1997Q4,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,39,1998Q1,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,42,1998Q2,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,45,1998Q3,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,48,1998Q4,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,51,1999Q1,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,54,1999Q2,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,57,1999Q3,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,60,1999Q4,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,63,2000Q1,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,66,2000Q2,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,69,2000Q3,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,72,2000Q4,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,75,2001Q1,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,78,2001Q2,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,81,2001Q3,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,84,2001Q4,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,87,2002Q1,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,90,2002Q2,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,93,2002Q3,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,96,2002Q4,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,99,2003Q1,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,102,2003Q2,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,105,2003Q3,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,108,2003Q4,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,111,2004Q1,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,114,2004Q2,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,117,2004Q3,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,120,2004Q4,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,123,2005Q1,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,126,2005Q2,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,129,2005Q3,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,132,2005Q4,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-005,ACC-1995-005,AGY_A,Summit Medical 005,Theft loss after reserve review,Theft loss after reserve review,late,small,1995,1995,1995Q4,1997Q3,135,2006Q1,7.0,0.0,7.0,0.0,0.0,0.0,closed
Q1995-006,ACC-1995-006,AGY_B,Granite Transport 006,Water damage at warehouse,Water damage at warehouse,steady,small,1995,1995,1995Q1,1997Q1,3,1995Q1,1.0,0.0,1.0,1.0,0.0,1.0,closed
Q1995-006,ACC-1995-006,AGY_B,Granite Transport 006,Water damage at warehouse,Water damage at warehouse,steady,small,1995,1995,1995Q1,1997Q1,6,1995Q2,2.0,0.0,2.0,1.0,0.0,1.0,closed
Q1995-006,ACC-1995-006,AGY_B,Granite Transport 006,Water damage at warehouse,Water damage at warehouse,steady,small,1995,1995,1995Q1,1997Q1,9,1995Q3,3.0,1.0,4.0,1.0,1.0,2.0,open
Q1995-006,ACC-1995-006,AGY_B,Granite Transport 006,Water damage at warehouse,Water damage at warehouse,steady,small,1995,1995,1995Q1,1997Q1,12,1995Q4,4.0,2.0,6.0,1.0,1.0,2.0,open
Q1995-006,ACC-1995-006,AGY_B,Granite Transport 006,Water damage at warehouse,Water damage at warehouse,steady,small,1995,1995,1995Q1,1997Q1,15,1996Q1,5.0,2.0,7.0,1.0,0.0,1.0,open
Q1995-006,ACC-1995-006,AGY_B,Granite Transport 006,Water damage at warehouse,Water damage at warehouse,steady,small,1995,1995,1995Q1,1997Q1,18,1996Q2,6.0,2.0,8.0,1.0,0.0,1.0,open
Q1995-006,ACC-1995-006,AGY_B,Granite Transport 006,Water damage at warehouse,Water damage at warehouse,steady,small,1995,1995,1995Q1,1997Q1,21,1996Q3,7.0,1.0,8.0,1.0,-1.0,0.0,open
Q1995-006,ACC-1995-006,AGY_B,Granite Transport 006,Water damage at warehouse,Water damage at warehouse,steady,small,1995,1995,1995Q1,1997Q1,24,1996Q4,8.0,1.0,9.0,1.0,0.0,1.0,open
Q1995-006,ACC-1995-006,AGY_B,Granite Transport 006,Water damage at warehouse,Water damage at warehouse,steady,small,1995,1995,1995Q1,1997Q1,27,1997Q1,9.0,0.0,9.0,1.0,-1.0,0.0,closed
Q1995-006,ACC-1995-006,AGY_B,Granite Transport 006,Water damage at warehouse,Water damage at warehouse,steady,small,1995,1995,1995Q1,1997Q1,30,1997Q2,9.0,0.0,9.0,0.0,0.0,0.0,closed
